TF	target	weight	tf_expression	target_expression
HES1	MEX3B	5.969056362928606	7413.0	3722.0
GBX2	SNTB2	5.968761230788194	1699.0	340.0
SOX9	TACSTD2	5.968734905956837	3115.0	18926.0
ZIC3	BTG1	5.968611272595948	11178.0	14490.0
TFAP2A	OTX2	5.968349232239626	14352.0	3804.0
FOXI1	BIRC5	5.967493394854902	5892.0	746.0
NR2F2	BCAM	5.967139650652558	825.0	485.0
INSM1	RND3	5.966380789658725	1163.0	380.0
SOX2	DDIT4	5.96562163188213	17082.0	2993.0
MEIS2	CLDN6	5.964664016212652	3704.0	73839.0
GATA2	NRP2	5.962800262947196	28720.0	420.0
ZNF260	VXN	5.961669030674681	72.0	286.0
GATA2	EFNB2	5.961466356198733	28720.0	3021.0
TBX6	AVP	5.961328829725701	633.0	116.0
GBX2	FTH1	5.961278043508019	1699.0	13809.0
GATA5	SLC13A3	5.9601872243186	180.0	99.0
TP63	ZIC3	5.959988925460538	1886.0	11178.0
GRHL3	PKN1	5.959040611506054	2474.0	461.0
GATA4	SPIRE1	5.952750738855939	498.0	175.0
SOX11	SEMA4A	5.95252967873216	16952.0	1760.0
SALL2	CYP2F1	5.951276976692538	4815.0	2759.0
RREB1	SLC26A4	5.950338820854933	1918.0	52.0
EBF3	H3F3A	5.946619790984015	981.0	56424.0
GRHL1	CAPN8	5.9460943112074	1391.0	3288.0
HES3	PKDCC	5.946070109580424	693.0	1616.0
NR6A1	ROGDI	5.943969173900409	21265.0	813.0
NKX6-2	SLC16A3	5.942529428234024	491.0	4610.0
NKX6-2	MARCKSL1	5.94166047860906	491.0	20408.0
SOX8	MARCH8	5.94030231279133	645.0	1521.0
SOX11	PPARGC1A	5.939086691882167	16952.0	134.0
FOXD3	TFAP2A	5.938071828704733	1350.0	14352.0
GRHL1	GFPT1	5.937713472817181	1391.0	7467.0
TCF7L1	ATP2A2	5.9366757380159045	9686.0	16828.0
SIX1	CDH1	5.934981616127503	672.0	4348.0
GRHL1	RCAN1	5.933978662221065	1391.0	670.0
SOX17	ZNF706	5.933187200174486	340.0	6654.0
TFAP2C	NECTIN1	5.932976259958319	22320.0	2650.0
MYC	EFNB2	5.9321160800007	3605.0	3021.0
FOXA2	TFAP2C	5.931011682619477	925.0	22320.0
MXI1	FLNA	5.929921336403769	3865.0	4745.0
ID2	KRT18	5.929221151077288	3442.0	11382.0
NKX6-2	SP5	5.929045506972356	491.0	5483.0
SOX11	KLF5	5.928647423562779	16952.0	2547.0
KLF5	HNRNPDL	5.926238889387161	2547.0	61430.0
GRHL3	PLEC	5.922737933261405	2474.0	2157.0
TP63	PITX1	5.921836263801401	1886.0	492.0
FOXA1	HNRNPA2B1	5.921726773791948	883.0	79814.0
TCF7L1	AHNAK	5.921416613427513	9686.0	18230.0
HIC2	MKL1	5.918764975493938	15447.0	1823.0
NFE2L3	DBN1	5.91872021253514	772.0	1274.0
GLI3	AKAP2	5.918483409069411	2948.0	882.0
SP5	HTRA1	5.918046099749334	5483.0	2383.0
ZIC2	SIX1	5.917934441351117	5071.0	672.0
NR6A1	PCBP3	5.916962683585143	21265.0	345.0
PAX8	KRT12	5.916723201697648	691.0	11262.0
LHX5	CAPN8	5.916507508201762	4263.0	3288.0
LHX2	SRSF7	5.9165042350740125	3132.0	24292.0
GRHL3	TMEM131L	5.915919967664029	2474.0	168.0
SIX1	GBX2	5.914159450845451	672.0	1699.0
MEIS2	CELF3	5.914112041746423	3704.0	1927.0
MXI1	HNRNPK	5.9140604263656815	3865.0	52217.0
NKX6-1	DHCR7	5.912748533898093	124.0	4494.0
POU3F1	ZBTB16	5.912038815561076	603.0	1513.0
FOXA1	NUDT22	5.911380565644912	883.0	1734.0
NR2F1	MYH9	5.911105684831457	1573.0	3767.0
SP5	DSP	5.910637593401743	5483.0	7404.0
NFE2L3	GADD45G	5.910360850575341	772.0	1930.0
ZIC1	HTRA1	5.905957697955723	8507.0	2383.0
ZIC1	SPTLC3	5.904667303085325	8507.0	1392.0
OSR2	IL4I1	5.904116190629386	98.0	580.0
SIX1	CTBS	5.903177349757383	672.0	9190.0
DLX3	OTX1	5.902883921769014	2850.0	6658.0
ID2	DSP	5.902245489047602	3442.0	7404.0
SP5	PFN1	5.899435449774137	5483.0	36764.0
GRHL3	GJB1	5.897974990873241	2474.0	4316.0
KLF5	SNRPD3	5.89765728930278	2547.0	85080.0
GRHL1	COL4A3BP	5.89708139335487	1391.0	1266.0
PITX2	PPRC1	5.896603984347392	314.0	3030.0
SOX3	EIF1B	5.894060430200705	11175.0	9564.0
FOXI1	ACTB	5.892568098109914	5892.0	22485.0
NEUROG1	EFNB2	5.8921735780958455	1623.0	3021.0
PITX1	VASN	5.891765400381646	492.0	259.0
MXI1	CTBS	5.8913986635171085	3865.0	9190.0
NKX6-1	CDC25B	5.888421444855095	124.0	4190.0
CERS5	TECPR1	5.887940665536651	979.0	94.0
SOX11	CYP2F1	5.887239434199777	16952.0	2759.0
TFAP2C	NCOA1	5.886436186832926	22320.0	176.0
FOXI1	NECTIN1	5.884128548015812	5892.0	2650.0
LMX1B	HAS1	5.881890736423668	807.0	18646.0
VENTX	PCDH8	5.881888846225231	237.0	350.0
GATA2	EGFLAM	5.88050210991197	28720.0	731.0
ZIC3	ZC4H2	5.878533763599248	11178.0	2318.0
PAX3	MDK	5.877138841595735	1540.0	4609.0
TFCP2L1	ACTN1	5.8768866831881015	130.0	4640.0
KLF5	S100A10	5.875834113894776	2547.0	3752.0
ZEB1	DPYSL3	5.875113445953358	509.0	923.0
NR6A1	PTCH1	5.873907355858548	21265.0	1439.0
SP5	BMP2	5.872667267703667	5483.0	483.0
CERS5	PPARGC1A	5.872326529566562	979.0	134.0
FOXG1	CPNE3	5.871456484900731	369.0	774.0
ZNF260	ZFYVE27	5.87040586111433	72.0	92.0
ESRRG	MYCL	5.870031872820952	162.0	7358.0
TP63	PDK1	5.8655189831925245	1886.0	4482.0
SALL4	SP5	5.86378185371452	13454.0	5483.0
FOXP1	CD164	5.863216349186799	851.0	1144.0
DLX3	FOXI1	5.862030723530029	2850.0	5892.0
PAX6	KLF5	5.861378284258673	5494.0	2547.0
OTX1	SIX1	5.860417538997201	6658.0	672.0
PAX6	MOV10	5.859878515086987	5494.0	245.0
IRX3	LHX2	5.85838789134905	1209.0	3132.0
MEIS2	GLDC	5.857921354655933	3704.0	3303.0
FOXA1	HNRNPU	5.8578993581359216	883.0	58248.0
MYCL	LRWD1	5.856713105249994	7358.0	5664.0
SOX9	DHCR7	5.855222245216183	3115.0	4494.0
TBX3	ZNF706	5.85518738112315	768.0	6654.0
GLI3	HES1	5.853219653107337	2948.0	7413.0
ISL1	BSG	5.853216414753232	588.0	6194.0
GATA2	RBM47	5.85239716074741	28720.0	67.0
LMX1B	CFB	5.852166140969235	807.0	3407.0
PAX8	GATA3	5.851396419195919	691.0	3837.0
NR2F1	GMNN	5.850843001132823	1573.0	8296.0
TFAP2C	HNRNPA2B1	5.849257653489604	22320.0	79814.0
KLF4	KLF5	5.848993734772296	3984.0	2547.0
GBX2	KRT19	5.848182859432965	1699.0	18053.0
MXI1	POU3F1	5.846212652085269	3865.0	603.0
CDX4	TBXT	5.843698612016825	1483.0	190.0
VENTX	KRT18	5.843590228738677	237.0	11382.0
GRHL1	DSP	5.843582682966047	1391.0	7404.0
MXI1	RTN3	5.8433990480534055	3865.0	1583.0
GATA2	VXN	5.842919922805341	28720.0	286.0
POU3F1	ZEB1	5.842819478693538	603.0	509.0
SOX2	HK1	5.842168851394773	17082.0	508.0
TP63	CERS5	5.840873431762979	1886.0	979.0
PAX3	HTRA1	5.8385254289322805	1540.0	2383.0
SP5	SALL4	5.838493601704446	5483.0	13454.0
TCF7L1	DSP	5.837296583103144	9686.0	7404.0
RREB1	CLCN2	5.832461440104917	1918.0	54.0
ZNF260	TNFAIP8	5.831616629169337	72.0	292.0
KLF5	NGFR	5.831099423353041	2547.0	3279.0
MAFB	HNRNPA2B1	5.830983844033911	433.0	79814.0
PAX8	H3F3A	5.830157114844571	691.0	56424.0
LHX1	TBX6	5.829482243432157	282.0	633.0
GATA2	MARCKSL1	5.828158604944909	28720.0	20408.0
RAX	MARCKSL1	5.827159772356142	3394.0	20408.0
SALL2	DSP	5.826400519949029	4815.0	7404.0
MYCL	MYH9	5.824524620142775	7358.0	3767.0
GRHL1	LPCAT4	5.823131660132554	1391.0	390.0
GATA2	KCT2	5.82137093549166	28720.0	191.0
EBF3	ZBTB18	5.821225456785606	981.0	609.0
SOX2	ATP6V1H	5.821136595928937	17082.0	690.0
IRX3	HESX1	5.819992392886237	1209.0	2358.0
ZNF260	TMEM45B	5.818728673249517	72.0	187.0
SALL4	TSPO	5.818122478884317	13454.0	2490.0
VENTX	MMP1	5.815778050093588	237.0	203.0
DLX3	FER1L4	5.814883658889531	2850.0	237.0
MXI1	CDC42EP2	5.812342060664285	3865.0	374.0
OTX2	GMNN	5.811839524989328	3804.0	8296.0
TFAP2E	VXN	5.811357663109955	163.0	286.0
NKX6-2	ATP2A2	5.809478140818761	491.0	16828.0
TP63	EIF1B	5.808887768370135	1886.0	9564.0
SOX2	SSR3	5.806380878565865	17082.0	18825.0
LHX5	PAX8	5.806256455893875	4263.0	691.0
NEUROG1	TCF7L1	5.805727753223333	1623.0	9686.0
ZIC1	DHCR7	5.804446020627721	8507.0	4494.0
HIC2	SALL2	5.804354801933241	15447.0	4815.0
SOX17	PCDH1	5.802325831607987	340.0	1262.0
KLF5	ZNF750	5.801972764831674	2547.0	253.0
ISL1	DLL1	5.800899156807361	588.0	1431.0
OTX1	TUBB2B	5.8005526013138144	6658.0	1091.0
GATA3	CBX3	5.800236952982596	3837.0	36248.0
POU3F1	NR2F2	5.79875651446176	603.0	825.0
HIC2	ALDH1A2	5.796341332956301	15447.0	1180.0
SP5	GJB2	5.795848814098378	5483.0	1011.0
CERS5	RAB7A	5.795790562004749	979.0	116.0
HIC2	KLF4	5.79524653193958	15447.0	3984.0
RREB1	GRASP	5.7949629807251934	1918.0	372.0
ZEB2	CBX3	5.794786975916359	8354.0	36248.0
TFAP2E	HIST2H2AB	5.794672929907991	163.0	33888.0
SIX1	RAPGEF5	5.791823029507414	672.0	246.0
OSR2	CMTM8	5.79048261020779	98.0	134.0
GRHL1	AMDHD2	5.789022116430048	1391.0	134.0
SOX2	ELOVL7	5.786427072759259	17082.0	1998.0
ZIC2	ZC4H2	5.785446273551342	5071.0	2318.0
SOX17	EIF4A1	5.784964172196947	340.0	43767.0
VENTX	RAB3A	5.784688048688657	237.0	583.0
LHX5	LIMA1	5.784157667516864	4263.0	6934.0
DLX3	SHISA2	5.783504983266761	2850.0	5551.0
ZBTB18	CTHRC1	5.783023760707175	609.0	146.0
CERS5	EGFLAM	5.781639841732647	979.0	731.0
LMX1B	HES1	5.780464516175586	807.0	7413.0
FOXI1	AXIN2	5.780397218844728	5892.0	16264.0
MYCL	TRIM29	5.778859273353124	7358.0	1933.0
GRHL1	CRABP2	5.778782378926523	1391.0	6605.0
HIC2	ISL1	5.778449671019682	15447.0	588.0
FOXD3	TCF7L1	5.777339295425368	1350.0	9686.0
ZIC2	TRIM29	5.776389729519239	5071.0	1933.0
CERS5	VASN	5.774441504316626	979.0	259.0
HIC2	SOX3	5.770807245583611	15447.0	11175.0
SP5	CHP1	5.770593543391469	5483.0	1340.0
GRHL1	CERS5	5.769453809707961	1391.0	979.0
SOX9	TMEM116	5.76750622942743	3115.0	156.0
SALL2	RREB1	5.767212824913706	4815.0	1918.0
SOX2	LMX1B	5.766713125515916	17082.0	807.0
GBX2	FBLIM1	5.765634904870126	1699.0	1078.0
OTX1	DCBLD1	5.7602174217703785	6658.0	854.0
TP63	SOX2	5.760213946080778	1886.0	17082.0
PAX3	GLI3	5.756224676933413	1540.0	2948.0
SP5	ILF2	5.75600225874441	5483.0	50930.0
ID2	PCDH7	5.7553618457048366	3442.0	3807.0
FOXI1	ITGA3	5.754937687078559	5892.0	424.0
NR6A1	CTBS	5.754699222166673	21265.0	9190.0
ZEB1	HES3	5.754592725060691	509.0	693.0
ZIC3	RREB1	5.748772933566363	11178.0	1918.0
KLF4	BSG	5.747775748095921	3984.0	6194.0
GRHL3	TRIM29	5.744332148010966	2474.0	1933.0
NR6A1	ITGA3	5.7424153066937205	21265.0	424.0
SALL2	KIRREL1	5.741812885507295	4815.0	640.0
FOXP1	NFAT5	5.741729763425283	851.0	242.0
POU4F3	DLL1	5.73795855986164	323.0	1431.0
TFAP2A	SLC12A3	5.73586582211392	14352.0	778.0
GATA2	HIST2H2AB	5.735248292724442	28720.0	33888.0
PAX8	TSPO	5.73307386758981	691.0	2490.0
LHX1	GATA6	5.732449332974608	282.0	526.0
SOX2	DEGS2	5.731608693598008	17082.0	72.0
RREB1	PPARGC1A	5.731416757512784	1918.0	134.0
ZIC1	OLIG2	5.731414486724031	8507.0	310.0
TFAP2A	RBM38	5.730106468099089	14352.0	277.0
GRHL3	RAB11A	5.72924747978914	2474.0	1230.0
FOXA1	CLDN4	5.726672133112759	883.0	1238.0
MYC	EEF1B2	5.724918107220347	3605.0	5146.0
LHX5	KRT19	5.723154249233623	4263.0	18053.0
SOX9	DDIT4	5.719552034767636	3115.0	2993.0
GATA6	SP5	5.7190643452203584	526.0	5483.0
ZIC3	PRR12	5.717717617208884	11178.0	7364.0
LMX1B	SNAI1	5.716439589823572	807.0	2430.0
HIC2	FBXW7	5.71355181147366	15447.0	603.0
SALL2	DLX3	5.713516559433449	4815.0	2850.0
SOX11	FBLIM1	5.713124746906286	16952.0	1078.0
SIX1	OLFM4	5.712546673867057	672.0	33509.0
SIX1	MKRN1	5.7119331562132345	672.0	12034.0
FOXA2	CTBS	5.710909436628098	925.0	9190.0
GATA4	SKIL	5.7100462600207695	498.0	1237.0
SOX9	HIC2	5.709527014844232	3115.0	15447.0
GRHL3	UGCG	5.709511800664585	2474.0	325.0
NR6A1	CD9	5.709389508760967	21265.0	2545.0
SOX2	TBX3	5.70902132018236	17082.0	768.0
ZEB2	NKX6-1	5.708114319185188	8354.0	124.0
DLX3	FBP1	5.706197108022563	2850.0	627.0
DLX3	TFCP2L1	5.705885736123985	2850.0	130.0
SOX11	PCBP3	5.705606667549736	16952.0	345.0
ZIC1	MYH9	5.705504288045641	8507.0	3767.0
RREB1	MYL9	5.704760940058896	1918.0	437.0
HIC2	ZEB1	5.702631713415007	15447.0	509.0
ZIC2	INSM1	5.700747214823386	5071.0	1163.0
HIC2	SLC20A1	5.698577562983362	15447.0	1843.0
ID2	PDIA6	5.697512338598022	3442.0	2402.0
POU5F1	EGFLAM	5.697352100529944	13545.0	731.0
GRHL3	NR6A1	5.696877062601771	2474.0	21265.0
POU5F1	VENTX	5.69684210485558	13545.0	237.0
DLX3	KIAA1324L	5.694589789369806	2850.0	682.0
PITX2	TCF7L1	5.694339081141818	314.0	9686.0
SOX11	PCDH19	5.693381522538575	16952.0	1272.0
ZIC2	MEX3B	5.69301737448239	5071.0	3722.0
SALL4	SLC26A4	5.6910005901699545	13454.0	52.0
GRHL1	KIAA0232	5.6906527346549005	1391.0	4015.0
TFAP2A	ZEB1	5.690320550358865	14352.0	509.0
ZIC3	NEUROG1	5.690007636709002	11178.0	1623.0
PAX6	PTCH1	5.686142151344147	5494.0	1439.0
GRHL1	RAB7A	5.685766035623832	1391.0	116.0
DLX3	CD9	5.685590830610869	2850.0	2545.0
ZIC1	BCAM	5.682654085517406	8507.0	485.0
GBX2	CMIP	5.682381713848972	1699.0	1797.0
ZIC3	PPARGC1A	5.680974256486619	11178.0	134.0
OTX1	MEX3B	5.679958958699066	6658.0	3722.0
ZIC1	BTG1	5.678586577263156	8507.0	14490.0
HES3	ZEB2	5.678264517810649	693.0	8354.0
CERS5	TM9SF2	5.675631204538069	979.0	1858.0
SOX11	ITGA3	5.673926022639454	16952.0	424.0
GATA5	LY6G6D	5.669934156026421	180.0	323.0
SALL2	HNRNPA0	5.668309133591772	4815.0	81607.0
ZIC3	LMX1B	5.666647447067099	11178.0	807.0
MEIS2	LHX2	5.66643434626908	3704.0	3132.0
TCF7L1	TLL2	5.665393566363059	9686.0	9613.0
OTX1	CLDN1	5.66520014498921	6658.0	586.0
ZBTB18	NFRKB	5.6648741606538255	609.0	1416.0
SOX2	ATP1B3	5.661141702439858	17082.0	7206.0
TBX3	CDX4	5.660146776553755	768.0	1483.0
NR2F2	PDP2	5.660070671914951	825.0	882.0
IRX3	CADM1	5.658603176081418	1209.0	21334.0
LHX2	BSG	5.657953730470047	3132.0	6194.0
CDX4	MARCKSL1	5.657573591564223	1483.0	20408.0
SOX3	STMN1	5.656767329251234	11175.0	5328.0
VENTX	ISL1	5.656728335359185	237.0	588.0
SOX11	TET3	5.654814582182893	16952.0	5401.0
SOX3	BTG1	5.65349097687863	11175.0	14490.0
GATA2	ISL1	5.653447224249178	28720.0	588.0
ID2	MAPK12	5.651793919565247	3442.0	918.0
HIC2	ANXA2	5.649795523411505	15447.0	2758.0
LHX1	SIPA1	5.649216176963661	282.0	182.0
GRHL3	POU5F1	5.648714059196667	2474.0	13545.0
TFAP2C	GPR34	5.645925101606228	22320.0	184.0
TFAP2A	GJB2	5.645785125633135	14352.0	1011.0
NFE2L3	CELF3	5.644977888179818	772.0	1927.0
OTX1	NECTIN1	5.644062843783251	6658.0	2650.0
VENTX	ACSBG2	5.64385445469379	237.0	538.0
ZNF260	NCOA1	5.640123783134424	72.0	176.0
OTX2	KRT18	5.638771608044443	3804.0	11382.0
SOX11	SLIT2	5.638718968198856	16952.0	558.0
FOXD1	PAX6	5.636072136537428	660.0	5494.0
PAX8	SEC61A1	5.636025118072694	691.0	17563.0
DLX3	CEP131	5.635781754657126	2850.0	2169.0
KLF5	ROR2	5.635660392855107	2547.0	3706.0
TFAP2C	PKN1	5.635158204161741	22320.0	461.0
POU3F1	DKC1	5.633675578191907	603.0	38023.0
POU5F1	MYL9	5.631024432938303	13545.0	437.0
KLF5	B3GNT3	5.630786938028085	2547.0	514.0
GATA2	MAFB	5.629905153234581	28720.0	433.0
ZIC2	DBN1	5.628480217095644	5071.0	1274.0
LMX1B	PPRC1	5.628025138265619	807.0	3030.0
TCF7L1	PHF21B	5.627372725899046	9686.0	2883.0
FOXP1	MGAT4C	5.627200093770021	851.0	107.0
INSM1	VCAN	5.626231131153777	1163.0	801.0
FOXI1	S100A11	5.623997895562772	5892.0	2541.0
NR6A1	GATA6	5.621269071104093	21265.0	526.0
ID2	ABO	5.613551508249498	3442.0	1165.0
MEIS2	HIC2	5.611116549675272	3704.0	15447.0
GATA2	SNAI1	5.609853416901324	28720.0	2430.0
DLX3	CLCN2	5.609520747987331	2850.0	54.0
SP5	CEP131	5.609249616932896	5483.0	2169.0
GRHL3	SH3PXD2A	5.607722697775692	2474.0	337.0
PAX8	CFB	5.607447977034624	691.0	3407.0
OSR2	VCAN	5.602238242073087	98.0	801.0
MXI1	SPTBN2	5.601954768164634	3865.0	5651.0
SOX11	ZBTB18	5.601850183921366	16952.0	609.0
FOXA1	LIMA1	5.600336005588903	883.0	6934.0
OTX1	IRX3	5.59866595098728	6658.0	1209.0
VENTX	TBX3	5.5973651495577785	237.0	768.0
ZEB2	MEIS2	5.596168849523537	8354.0	3704.0
HESX1	CLDN6	5.595599975682826	2358.0	73839.0
VENTX	DCBLD1	5.594450356661596	237.0	854.0
SALL4	LHX1	5.592746627020013	13454.0	282.0
NR2F2	TACSTD2	5.589071083890864	825.0	18926.0
TFAP2C	CSGALNACT2	5.588954838989505	22320.0	1240.0
GATA3	HNRNPL	5.58822927169813	3837.0	30937.0
SP5	TSPO	5.587568594691021	5483.0	2490.0
SOX3	ZMIZ1	5.586900991797149	11175.0	6434.0
ZIC1	PDIA6	5.585346361638928	8507.0	2402.0
TBX6	ZMIZ1	5.585039059824549	633.0	6434.0
VENTX	POU5F1	5.584073159493942	237.0	13545.0
ZIC2	SOX11	5.583884901910038	5071.0	16952.0
MEIS2	EBF3	5.582892358053892	3704.0	981.0
GATA3	BCAM	5.582638563550083	3837.0	485.0
ZIC1	TUBB2B	5.581392052098211	8507.0	1091.0
NFE2L3	PKN1	5.580018721925294	772.0	461.0
MYC	SOX3	5.578955004270704	3605.0	11175.0
HIC2	TMEM116	5.578644891543857	15447.0	156.0
GATA2	TECPR1	5.575290866475516	28720.0	94.0
IRX3	VIM	5.575242139904875	1209.0	1071.0
SNAI2	LRWD1	5.574045656939158	746.0	5664.0
HMGB1	GJB1	5.573969604680976	38248.0	4316.0
SP5	GATA4	5.573401261258289	5483.0	498.0
MXI1	PAX3	5.572532041075839	3865.0	1540.0
PAX6	MAFB	5.572411600444814	5494.0	433.0
GRHL1	PLEC	5.572094605331381	1391.0	2157.0
SOX11	SHISA2	5.571766669056361	16952.0	5551.0
HMGB1	SLC6A8	5.569118000084878	38248.0	699.0
NFAT5	ZBTB18	5.567527928756418	242.0	609.0
LHX1	LY6G6D	5.565835853713846	282.0	323.0
FOXD3	HMGB1	5.565520244710062	1350.0	38248.0
HIC2	INSM1	5.56483841494351	15447.0	1163.0
GATA2	TAGLN2	5.564765524709489	28720.0	18980.0
GRHL1	PKN1	5.562094468696182	1391.0	461.0
PAX6	PPP1R3B	5.5613049469349685	5494.0	3052.0
SOX3	FOXA2	5.560871460579518	11175.0	925.0
GRHL1	ADAM19	5.5595277400125465	1391.0	2777.0
KLF4	PITX1	5.559311898993954	3984.0	492.0
GATA6	UGDH	5.559002958732342	526.0	6447.0
SP5	ZMIZ1	5.55712224613846	5483.0	6434.0
POU5F1	TACC1	5.5560791691115785	13545.0	656.0
TFAP2C	DCBLD1	5.555438891270719	22320.0	854.0
RREB1	BMP2	5.554070295170063	1918.0	483.0
SALL2	HNRNPA2B1	5.551205848192153	4815.0	79814.0
DLX3	SSR3	5.55062579993976	2850.0	18825.0
TFAP2C	SGMS1	5.550126085305191	22320.0	637.0
TFAP2C	ITGA3	5.550101150169364	22320.0	424.0
HESX1	PDP2	5.549399610143611	2358.0	882.0
ZIC1	ABO	5.548539534244271	8507.0	1165.0
POU5F1	SLC43A1	5.548079699537831	13545.0	487.0
FOXG1	STMN1	5.547883664178325	369.0	5328.0
NR6A1	NR2F2	5.5475457147942295	21265.0	825.0
NR6A1	NCAM1	5.547444709748444	21265.0	2151.0
EBF3	MARCKSL1	5.5473459534548	981.0	20408.0
ZIC3	CLPTM1	5.5464646471483325	11178.0	4334.0
MYC	MEX3B	5.546383116838075	3605.0	3722.0
ZBTB18	CPNE3	5.544565514488724	609.0	774.0
SOX2	SLC16A3	5.543797749652634	17082.0	4610.0
POU3F1	HNRNPA2B1	5.543329123311023	603.0	79814.0
PAX6	MYCL	5.542367664408194	5494.0	7358.0
FOXP1	USP32	5.54167807765086	851.0	268.0
ZNF260	ATP6AP1	5.54100468323741	72.0	95.0
SOX2	NR2F1	5.537253637192442	17082.0	1573.0
MXI1	GATA6	5.536916972360742	3865.0	526.0
SALL4	CHP1	5.536856712489826	13454.0	1340.0
OTX1	RTN3	5.536123305751196	6658.0	1583.0
PAX6	SKIL	5.535517307280967	5494.0	1237.0
NR2F1	NECTIN1	5.535473276752684	1573.0	2650.0
SALL2	SEC61A1	5.534556431952022	4815.0	17563.0
ID2	GFPT1	5.533899776401179	3442.0	7467.0
POU4F3	CLPTM1	5.531187053495978	323.0	4334.0
FOXA2	WNT8A	5.527079499064434	925.0	402.0
DLX3	ZIC2	5.522743445430149	2850.0	5071.0
NEUROG1	LRWD1	5.52235461482946	1623.0	5664.0
PITX2	PKDCC	5.521774919705888	314.0	1616.0
HES3	ZIC2	5.52084444577912	693.0	5071.0
SALL4	TAGLN2	5.5186406329359405	13454.0	18980.0
LMX1B	NRP2	5.518623050893246	807.0	420.0
FOXD3	KRT15	5.518434945242403	1350.0	3040.0
POU5F1	ENTPD2	5.516243243770355	13545.0	1083.0
SP5	MCM6	5.515520723360714	5483.0	4261.0
SOX9	WNT8A	5.515087302622067	3115.0	402.0
TP63	ROR2	5.5144596626817854	1886.0	3706.0
MAFB	LAMA5	5.514393917695588	433.0	1681.0
OTX1	MKL1	5.5140949664177255	6658.0	1823.0
FOXD1	LRP2	5.513316425382991	660.0	1022.0
HESX1	RASGEF1A	5.513053005032719	2358.0	389.0
FOXP1	CLDN4	5.512794902764448	851.0	1238.0
SOX11	RTN3	5.5118076880767655	16952.0	1583.0
POU5F1	SSR3	5.510726346053104	13545.0	18825.0
SALL2	ISL1	5.510554193094226	4815.0	588.0
FOXA1	AHNAK	5.510056854749914	883.0	18230.0
SP5	DBN1	5.508819799383719	5483.0	1274.0
FOXP1	DMXL1	5.507711087650677	851.0	116.0
GATA5	RBPMS2	5.505799877788371	180.0	258.0
FOXP1	GOLM1	5.503995783054137	851.0	142.0
FOXP1	RNASEK	5.503612759301466	851.0	508.0
SALL2	EFNB2	5.502913306124224	4815.0	3021.0
GATA3	CLIP2	5.501702913027818	3837.0	212.0
ZEB2	RAX	5.501066873279447	8354.0	3394.0
MEIS2	CDX4	5.500851244838884	3704.0	1483.0
NR6A1	FRZB	5.4997040496642935	21265.0	375.0
GATA2	AXIN2	5.498714616293296	28720.0	16264.0
RREB1	BAHD1	5.4982075833348425	1918.0	230.0
NR6A1	SOX9	5.497617949479743	21265.0	3115.0
RREB1	SOX11	5.495906629463657	1918.0	16952.0
ESRRG	RAP1GAP2	5.492024324010645	162.0	77.0
GATA4	MARCKSL1	5.491413391285673	498.0	20408.0
PAX8	TBC1D14	5.490422972070427	691.0	411.0
ZIC3	ZEB1	5.488283506870794	11178.0	509.0
KLF5	ADAM19	5.487277380347726	2547.0	2777.0
GRHL3	NGFR	5.486805699404775	2474.0	3279.0
ZEB2	CLDN1	5.486583507627906	8354.0	586.0
ZIC2	TRIL	5.4864971123487525	5071.0	1465.0
SOX2	EBF3	5.486215850917415	17082.0	981.0
FOXA2	HNRNPK	5.4840880289062826	925.0	52217.0
GBX2	HNRNPL	5.483883233020963	1699.0	30937.0
SP5	DHCR7	5.483596830572724	5483.0	4494.0
NEUROG1	NR6A1	5.483582251558318	1623.0	21265.0
NR2F1	CTBS	5.48312297795699	1573.0	9190.0
LHX5	TJP2	5.482709576189288	4263.0	4020.0
TCF7L1	SNAI1	5.481497497101575	9686.0	2430.0
ZEB2	RAB11A	5.479103197484534	8354.0	1230.0
TP63	HTRA1	5.470006188551536	1886.0	2383.0
SALL4	IL4I1	5.469672894752208	13454.0	580.0
MXI1	PTBP1	5.4692835397839605	3865.0	12654.0
GRHL3	ROGDI	5.468840468027812	2474.0	813.0
GLI3	ZIC3	5.467580791477197	2948.0	11178.0
GRHL3	CLCN2	5.466892813800957	2474.0	54.0
GATA5	KRT18	5.466776038264488	180.0	11382.0
ISL1	AXIN2	5.4662301102400015	588.0	16264.0
DLX3	TM9SF2	5.46445661851696	2850.0	1858.0
EBF3	RGL1	5.464312228423033	981.0	344.0
LHX2	FOXI1	5.462202129208886	3132.0	5892.0
POU4F3	ATP1B3	5.461559312680663	323.0	7206.0
FOXP1	ALDH1L1	5.46093056091796	851.0	450.0
MYC	NOP58	5.460080648679218	3605.0	16461.0
IRX3	ABCB5	5.45844248650146	1209.0	4105.0
TFAP2C	TECPR1	5.456229479097391	22320.0	94.0
FOXD1	LAMA1	5.455066077679765	660.0	659.0
NR2F1	PPRC1	5.454269562892438	1573.0	3030.0
SOX8	MARCKSL1	5.451720318646583	645.0	20408.0
KLF4	HAS1	5.451676967222444	3984.0	18646.0
ZIC2	STMN1	5.44958779671058	5071.0	5328.0
TFAP2E	GATA5	5.448670692892305	163.0	180.0
GATA6	CD9	5.448598967476004	526.0	2545.0
GATA2	RAX	5.448046340549683	28720.0	3394.0
GRHL1	CAPN11	5.446920621274687	1391.0	349.0
RREB1	ESRRG	5.446134325271015	1918.0	162.0
