TF	target	target_in_MO	GRNboost2_weight	MO_log2FC	MO_abs_diff	MO_change
ZIC1	EIF3L	eif3l.l	1.786648844794163	-0.3237318600204635	744.0	not changed
ZIC1	ATOX1	atox1.l	1.7858783903060067	1.7045441164738286	30.5	not changed
ZIC1	ATOX1	atox1.s	1.7858783903060067	-0.2931963763440462	24.0	not changed
ZIC1	CTSL		1.7823622378418744			
ZIC1	GSK3B	gsk3b.l	1.7773559301241422	0.7414669864011469	129.0	not changed
ZIC1	GSK3B	gsk3b.s	1.7773559301241422	0.313025892410352	161.5	not changed
ZIC1	NKAP		1.7764554241820387			
ZIC1	POLL	poll.l	1.7750601321812398	-0.1006323631064912	28.5	not changed
ZIC1	CEBPZOS		1.7711220034279425			
ZIC1	SNRNP25	snrnp25.s	1.770260514661046	-1.083933808437575	350.5	not changed
ZIC1	SYDE2		1.7702148021006012			
ZIC1	CACHD1		1.7700148998017895			
ZIC1	DDB1		1.7668693463258691			
ZIC1	OST4		1.758379428360774			
ZIC1	API5	api5.l	1.7553995560827629	0.4868620387269939	1411.5	not changed
ZIC1	API5	api5.s	1.7553995560827629	0.1530009936966829	525.5	not changed
ZIC1	ARID2		1.7487939426158086			
ZIC1	UHRF1		1.7346102054606114			
ZIC1	RAD17		1.734566796134292			
ZIC1	PREX1	prex1.s	1.7308196117647805	0.2014717697093496	29.0	not changed
ZIC1	TKTL2	tktl2.l	1.7307133202133114	-0.0751447287354546	77.5	not changed
ZIC1	DAAM1		1.7305341718006426			
ZIC1	COL18A1	col18a1.l	1.7273948230656389	-0.3442393021652424	475.5	not changed
ZIC1	COL18A1	col18a1.s	1.7273948230656389	-0.2803698226228617	208.5	not changed
ZIC1	LDHB		1.724009202183321			
ZIC1	BYSL	bysl.s	1.720493815830727	-0.9953300004141782	1614.0	decreased
ZIC1	ABCE1	abce1.l	1.713343762238866	-0.6707747819163155	2258.5	decreased
ZIC1	ABCE1	abce1.s	1.713343762238866	-0.2665360945453462	334.0	not changed
ZIC1	NRP1		1.7127847468967905			
ZIC1	EPB41		1.711761142698096			
ZIC1	NOP56	nop56.s	1.700342146444056	-0.8202939777651022	297.5	not changed
ZIC1	TFAP2A		1.6928507838170646			
ZIC1	CLK2		1.6897061425063835			
ZIC1	GREB1	greb1.l	1.687767767670688	-0.3844034936439422	198.0	not changed
ZIC1	GREB1	greb1.s	1.687767767670688	0.0374747054186629	0.5	not changed
ZIC1	ZNF638	znf638.l	1.685474973013291	-0.0610346291624254	106.5	not changed
ZIC1	ZNF638	znf638.s	1.685474973013291	0.1084962631504248	376.5	not changed
ZIC1	MCTS1	mcts1.s	1.679672002029453	0.5155081664081027	132.5	not changed
ZIC1	MCTS1	mcts1.l	1.679672002029453	-0.961421662029442	709.0	not changed
ZIC1	CORO1C		1.673274974023804			
ZIC1	GEMIN7	gemin7.l	1.6692730897342902	0.5464883529065204	35.0	not changed
ZIC1	GEMIN7	gemin7.s	1.6692730897342902	-1.9259994185562237	35.0	not changed
ZIC1	DDX47		1.6605375565513547			
ZIC1	HIF1A	hif1a.l	1.660209586234284	-1.0729555976658418	1048.0	decreased
ZIC1	HIF1A	hif1a.s	1.660209586234284	-0.8691059331490483	850.5	not changed
ZIC1	APBA3		1.6353312603564187			
ZIC1	NOP14	nop14.l	1.6340914286769437	-0.4186593730335645	586.0	not changed
ZIC1	SHB		1.6303777943067443			
ZIC1	NLE1	nle1.s	1.62818003761841	0.6203884621598308	493.5	not changed
ZIC1	DNTTIP2		1.6262679091741865			
ZIC1	PTPRK	ptprk.l	1.6231621786805333	0.4177146109041301	113.0	not changed
ZIC1	ALX1		1.6209160390993724			
ZIC1	BOP1	bop1.l	1.618172998937243	-0.1755010558139831	193.0	not changed
ZIC1	DNAJA2	dnaja2.l	1.6150247372226116	-0.4574143332362965	1602.0	not changed
ZIC1	DNAJA2	dnaja2.s	1.6150247372226116	-0.2853596168737058	1139.5	not changed
ZIC1	ASB7	asb7.l	1.609441256025618	-0.2226611046486852	64.0	not changed
ZIC1	ASB7	asb7.s	1.609441256025618	0.96131953183594	89.5	not changed
ZIC1	RPF2	rpf2.s	1.6063023803973435	-0.6108282440912831	1573.5	decreased
ZIC1	PDCD5	pdcd5.l	1.6061826773233716	-0.6529566569856803	597.0	not changed
ZIC1	PDCD5	pdcd5.s	1.6061826773233716	-0.5990003341214389	96.5	not changed
ZIC1	EEF1E1		1.6024532287605755			
ZIC1	PLEC	plec.l	1.6024353655141288	-1.5965230400519772	1845.0	decreased
ZIC1	PLEC	plec.s	1.6024353655141288	-0.3697372300883751	94.5	not changed
ZIC1	PLEKHN1	plekhn1.s	1.59237298118994	-0.6395186643432446	275.0	not changed
ZIC1	PLEKHN1	plekhn1.l	1.59237298118994	-0.2388744430703606	276.5	not changed
ZIC1	TFDP1		1.5909049807249578			
ZIC1	EIF3H	eif3h.l	1.5884279575501867	-0.0080344313044847	15.5	not changed
ZIC1	EIF3H	eif3h.s	1.5884279575501867	-0.4206474676214276	195.5	not changed
ZIC1	LINS1		1.58839106184558			
ZIC1	CHRAC1	chrac1.l	1.5787644950389967	2.169925001442312	4.5	not changed
ZIC1	CHRAC1	chrac1.s	1.5787644950389967	-0.8361367513448891	186.5	not changed
ZIC1	ZNF658		1.5745276695820134			
ZIC1	SLC7A5	slc7a5.l	1.574015589245226	1.6520766965796931	60.0	increased
ZIC1	CASC3	casc3.l	1.572355428817154	-0.7316561400574271	971.0	not changed
ZIC1	CASC3	casc3.s	1.572355428817154	0.075070433210186	18.0	not changed
ZIC1	SYNGR2		1.571804694409361			
ZIC1	CTPS1		1.5651825776856907			
ZIC1	GAL3ST4		1.560039281938356			
ZIC1	DLD		1.5594569598986858			
ZIC1	PUM3		1.55715721387924			
ZIC1	TRAPPC4		1.5487699639365131			
ZIC1	GARS	gars.l	1.54837243587049	0.0198419383694268	9.5	not changed
ZIC1	GARS	gars.s	1.54837243587049	0.1647896151442094	70.0	not changed
ZIC1	ARHGDIG	arhgdig.l	1.541529283356131	0.0752881273042372	52.5	not changed
ZIC1	ARHGDIG	arhgdig.s	1.541529283356131	0.5258862861102402	338.0	not changed
ZIC1	TMEM70	tmem70.s	1.540076157772302	0.7025061234228333	50.5	not changed
ZIC1	PDP2	pdp2.l	1.5366700619560705	0.2789759497028154	8.0	not changed
ZIC1	PIMREG		1.536135639231602			
ZIC1	ETFB	etfb.l	1.5351313524101815	-0.191105546219213	41.5	not changed
ZIC1	NDUFS8		1.5331502575303049			
ZIC1	NCL		1.531112251048418			
ZIC1	TAGLN2	tagln2.l	1.527779531023027	-0.9091570151723106	1061.0	decreased
ZIC1	TAGLN2	tagln2.s	1.527779531023027	-0.4479460174442728	323.5	not changed
ZIC1	DNAJC2	dnajc2.l	1.526402929091379	-0.9692170177033764	215.5	not changed
ZIC1	DNAJC2	dnajc2.s	1.526402929091379	-0.842626500629021	1115.0	decreased
ZIC1	GRWD1	grwd1.l	1.5208637635270494	-0.4324910758190187	359.0	not changed
ZIC1	GRWD1	grwd1.s	1.5208637635270494	-0.3294860551636305	63.5	not changed
ZIC1	ZRANB2	zranb2.l	1.5180427225323525	-1.4814991807771014	2072.0	decreased
ZIC1	ZRANB2	zranb2.s	1.5180427225323525	-1.182556695804626	922.5	decreased
ZIC1	HOOK2		1.515797911382843			
ZIC1	CXCR4	cxcr4.l	1.513920724591168	-1.2906771609029226	243.0	not changed
ZIC1	CXCR4	cxcr4.s	1.513920724591168	-1.2398053524221375	408.5	not changed
ZIC1	XPO1		1.5113939098898408			
ZIC1	CHAMP1		1.511192480796968			
ZIC1	TIMM10B		1.507857322574729			
ZIC1	GTF2A2	gtf2a2.l	1.5032883206947625	-0.1653796908816437	66.5	not changed
ZIC1	GTF2A2	gtf2a2.s	1.5032883206947625	0.3856725800198047	144.5	not changed
ZIC1	CD44	cd44.l	1.4985106764443146	0.6092100469678334	15.5	not changed
ZIC1	CD44	cd44.s	1.4985106764443146	1.222392421336448	2.0	not changed
ZIC1	CCNK	ccnk.l	1.4960441590778264	-0.4639792163889673	213.0	not changed
ZIC1	CCNK	ccnk.s	1.4960441590778264	1.1080597458574528	104.0	not changed
ZIC1	URB1	urb1.l	1.495495143612129	-0.0665905315911218	35.5	not changed
ZIC1	SF3A2	sf3a2.l	1.4925383010232522	0.03082599394216	33.0	not changed
ZIC1	SF3A2	sf3a2.s	1.4925383010232522	0.2294293517156752	209.0	not changed
ZIC1	PCM1		1.4912342538909036			
ZIC1	CHD1		1.4880624534425178			
ZIC1	MECOM		1.487453667792412			
ZIC1	NFIL3		1.4858821207770505			
ZIC1	DLAT	dlat.l	1.4849157686656886	-0.6351860922594613	330.5	not changed
ZIC1	NPM2		1.484265462790482			
ZIC1	HYOU1	hyou1.l	1.4831521180143172	-1.255991128829674	1069.0	decreased
ZIC1	SMARCC1	smarcc1.l	1.4822132185261467	-0.2817213610401922	1315.0	not changed
ZIC1	SMARCC1	smarcc1.s	1.4822132185261467	0.0017360953248927	3.0	not changed
ZIC1	PRPF4B		1.478950643670884			
ZIC1	RNASEH2B	rnaseh2b.l	1.4718358597065888	-2.636470362854019	490.5	decreased
ZIC1	GRM3	grm3.s	1.4630145108494417	-inf	1.0	not changed
ZIC1	HNRNPR		1.4622052354858173			
ZIC1	PAQR3		1.4605555397295185			
ZIC1	C1ORF52	c1orf52.s	1.4590402634301547	-0.6439276970504396	454.0	not changed
ZIC1	C1ORF52	c1orf52.l	1.4590402634301547	-0.6749178154841947	358.5	not changed
ZIC1	CNN2		1.4570115346597052			
ZIC1	SRI	sri.l	1.4552659444081613	-0.6269257938248476	209.0	not changed
ZIC1	SRI	sri.s	1.4552659444081613	-0.4015798905191199	700.0	not changed
ZIC1	G3BP1	g3bp1.l	1.4505029930796365	-0.5696843830360614	2834.5	decreased
ZIC1	G3BP1	g3bp1.s	1.4505029930796365	-0.4321362284073683	3526.0	decreased
ZIC1	ZMIZ2	zmiz2.l	1.44944351793015	-0.4516077925709643	970.0	not changed
ZIC1	ZMIZ2	zmiz2.s	1.44944351793015	-0.3764399545483489	447.5	not changed
ZIC1	DDX23	ddx23.l	1.445369861359171	-0.4525122046975068	52.5	not changed
ZIC1	DDX23	ddx23.s	1.445369861359171	-0.9041658791053344	5003.5	decreased
ZIC1	C1ORF131	c1orf131.s	1.4377198651738787	0.0	0.0	not changed
ZIC1	C1ORF131	c1orf131.l	1.4377198651738787	-0.5082563272390295	130.5	not changed
ZIC1	PFAS	pfas.s	1.4368669142254555	-0.3924047133575731	123.0	not changed
ZIC1	MCM2	mcm2.s	1.4344229943926785	-0.036700104035819	8.0	not changed
ZIC1	MCM2	mcm2.l	1.4344229943926785	-0.5724202218930011	1031.5	decreased
ZIC1	SUPT4H1	supt4h1.l	1.4306440134785132	0.2195507914225004	89.5	not changed
ZIC1	SUPT4H1	supt4h1.s	1.4306440134785132	0.4168897206667695	163.0	not changed
ZIC1	RARS	rars.s	1.425969730996479	-0.6090670572218528	265.0	not changed
ZIC1	GIGYF2		1.425017273375382			
ZIC1	HARS		1.4215447499460685			
ZIC1	AGRN		1.419779918638271			
ZIC1	PSMB5	psmb5.l	1.4167734618886585	-0.4018465664258568	273.5	not changed
ZIC1	PSMB5	psmb5.s	1.4167734618886585	-0.4500329206350477	287.0	not changed
ZIC1	CWC15	cwc15.s	1.4153789621610489	0.1742951525791403	150.5	not changed
ZIC1	CWC15	cwc15.l	1.4153789621610489	-0.5633439245869075	546.0	not changed
ZIC1	AZIN1	azin1.l	1.4090401949778948	-0.181543383796216	164.0	not changed
ZIC1	AZIN1	azin1.s	1.4090401949778948	-0.6464474702933545	402.5	not changed
ZIC1	ARHGAP6		1.405750490885506			
ZIC1	AGPAT5	agpat5.l	1.4047926651050324	2.3814291066360243	200.0	increased
ZIC1	AGPAT5	agpat5.s	1.4047926651050324	0.5849625007211562	5.0	not changed
ZIC1	RARA	rara.l	1.4034824518541815	0.0173194762000264	2.5	not changed
ZIC1	RARA	rara.s	1.4034824518541815	-0.5386032421928343	613.0	not changed
ZIC1	CCAR1		1.399835908244161			
ZIC1	UBR4		1.398892195970337			
ZIC1	MYCBP2		1.39797816205541			
ZIC1	DDX51		1.3887384953379007			
ZIC1	ERG		1.3873965893808078			
ZIC1	KMT2C	kmt2c.s	1.386954767524798	1.6236084286206396	460.0	increased
ZIC1	KMT2C	kmt2c.l	1.386954767524798	1.2036343630490876	367.5	not changed
ZIC1	ATP1B3	atp1b3.l	1.38678725077527	0.0940526506106908	51.5	not changed
ZIC1	ATP1B3	atp1b3.s	1.38678725077527	0.0193936210499819	23.0	not changed
ZIC1	PSMD1	psmd1.s	1.3843624566953938	-0.2866922476416098	261.5	not changed
ZIC1	RBM28	rbm28.l	1.3843230590899454	0.3907899530321665	7.0	not changed
ZIC1	IER2	ier2.l	1.383859171666406	0.4800402806231826	113.5	not changed
ZIC1	TSC22D3		1.3782888305213343			
ZIC1	OLIG2	olig2.l	1.3781080082074126	4.058893689053568	23.5	not changed
ZIC1	OLIG2	olig2.s	1.3781080082074126	1.8981203859807865	15.0	not changed
ZIC1	PDF	pdf.s	1.376742301674741	-1.1619824998354993	263.0	not changed
ZIC1	ARRDC3	arrdc3.s	1.3752363454921996	-0.1621573142030779	16.0	not changed
ZIC1	ARRDC3	arrdc3.l	1.3752363454921996	1.7099985465659366	92.0	increased
ZIC1	DDOST	ddost.l	1.3751142131019354	-0.0543922968186277	18.5	not changed
ZIC1	DDOST	ddost.s	1.3751142131019354	-0.0616597657664288	40.5	not changed
ZIC1	KLF13	klf13.l	1.372298124296909	-1.6623939875652065	144.0	decreased
ZIC1	KLF13	klf13.s	1.372298124296909	-1.3812411700708018	684.5	decreased
ZIC1	NOTCH3		1.3711690930264209			
ZIC1	ZFHX4	zfhx4.l	1.367868536985285	2.192645077942396	87.5	increased
ZIC1	ZFHX4	zfhx4.s	1.367868536985285	0.9763210035304896	104.0	not changed
ZIC1	SNAI1	snai1.s	1.3577270764872649	-0.8875252707415874	1079.5	decreased
ZIC1	DDX18	ddx18.l	1.357421025523395	-0.8641671927285456	938.0	not changed
ZIC1	DDX18	ddx18.s	1.357421025523395	-0.5508532910405293	1184.0	decreased
ZIC1	KTN1		1.3530349494989131			
ZIC1	NSUN5	nsun5.l	1.3522947988256502	0.4810506002325829	224.0	not changed
ZIC1	DAXX	daxx.l	1.3516585663704097	-0.6941382010281625	638.0	not changed
ZIC1	EPHA2		1.3453774684269004			
ZIC1	MMTAG2		1.3382884364667191			
ZIC1	EIF3M	eif3m.l	1.3377323514215431	-0.8405549003162484	1118.5	decreased
ZIC1	EIF3M	eif3m.s	1.3377323514215431	-0.4920545532918899	1002.5	not changed
ZIC1	PSMB7	psmb7.l	1.337208521519461	0.4939308387495381	330.5	not changed
ZIC1	PSMB7	psmb7.s	1.337208521519461	-0.2558225546651317	107.0	not changed
ZIC1	MYBBP1A	mybbp1a.l	1.336985254977597	-0.5361915144929206	2665.5	decreased
ZIC1	SP3	sp3.l	1.3366257178376475	-0.7861274111848551	953.0	not changed
ZIC1	SP3	sp3.s	1.3366257178376475	-0.9799809218767644	1182.0	decreased
ZIC1	ESPL1		1.3330657957007213			
ZIC1	NSD1		1.332777230573971			
ZIC1	CDK2AP1	cdk2ap1.l	1.3318190731350426	-0.37812489357955	129.0	not changed
ZIC1	CDK2AP1	cdk2ap1.s	1.3318190731350426	-0.7370434493261447	1235.5	decreased
ZIC1	PRPF38A	prpf38a.l	1.3312733203530198	0.0419963866358223	38.0	not changed
ZIC1	PRPF38A	prpf38a.s	1.3312733203530198	0.2637999643770373	252.0	not changed
ZIC1	NRIP1	nrip1.l	1.3303897539125464	0.2288186904958808	11.0	not changed
ZIC1	NRIP1	nrip1.s	1.3303897539125464	-1.14252305345564	189.0	not changed
ZIC1	MATR3	matr3.s	1.3291154268936871	-1.2182135901368878	3014.0	decreased
ZIC1	MP68		1.3283619940629368			
ZIC1	KRR1	krr1.s	1.3232451267057717	-0.1435864144920618	358.0	not changed
ZIC1	SF3B2	sf3b2.l	1.3115300061623163	-0.5654194680966916	368.5	not changed
ZIC1	SF3B2	sf3b2.s	1.3115300061623163	-0.3188348683352377	1212.5	not changed
ZIC1	BRIX1	brix1.s	1.3096289649746526	0.048410390187984	108.5	not changed
ZIC1	BRIX1	brix1.l	1.3096289649746526	0.3714023704695146	255.0	not changed
ZIC1	THOC5	thoc5.l	1.3032927985253924	-0.4880422281837712	824.0	not changed
ZIC1	THOC5	thoc5.s	1.3032927985253924	-0.9036763756573596	600.0	not changed
ZIC1	DRAP1	drap1.l	1.2999401017096772	-1.5753730983431025	946.5	decreased
ZIC1	DRAP1	drap1.s	1.2999401017096772	-0.8844521436082338	360.0	not changed
ZIC1	SLC13A1	slc13a1.l	1.2964540978960657	-0.84799690655495	2.0	not changed
ZIC1	VBP1		1.2926819194818964			
ZIC1	COL9A1	col9a1.l	1.2794467522085116	-2.584962500721156	5.0	not changed
ZIC1	COL9A1	col9a1.s	1.2794467522085116	2.0	3.0	not changed
ZIC1	TSPAN7	tspan7.l	1.275373642018262	-0.0585946539108482	4.0	not changed
ZIC1	TSPAN7	tspan7.s	1.275373642018262	0.3665389815876538	17.5	not changed
ZIC1	WEE1		1.264630404023414			
ZIC1	NOLC1	nolc1.l	1.2622260879083085	-0.6144725302228016	4282.5	decreased
ZIC1	HCFC1	hcfc1.s	1.2605996539448117	-1.212609769636391	1699.0	decreased
ZIC1	CHD4		1.2602632411082486			
ZIC1	SAFB2		1.258028382132772			
ZIC1	COX4I1	cox4i1.l	1.257845500457853	0.0495741036747556	21.5	not changed
ZIC1	COX4I1	cox4i1.s	1.257845500457853	0.3440018684403206	124.0	not changed
ZIC1	PPP4R2	ppp4r2.l	1.2518727504061722	-0.1647345966778852	123.5	not changed
ZIC1	PPP4R2	ppp4r2.s	1.2518727504061722	-0.0585282256118885	85.0	not changed
ZIC1	SF3B3	sf3b3.l	1.243707597791201	-0.634624393625855	2742.5	decreased
ZIC1	SF3B3	sf3b3.s	1.243707597791201	-0.5406618655707958	877.0	not changed
ZIC1	CUL3	cul3.l	1.2426351399639486	0.4210819360199205	111.0	not changed
ZIC1	CUL3	cul3.s	1.2426351399639486	-0.3561025614928487	306.0	not changed
ZIC1	RWDD1		1.2365593772368142			
ZIC1	DDX10	ddx10.s	1.236293994983678	-0.7019132300301807	684.0	not changed
ZIC1	USMG5	usmg5.s	1.2329909422421932	0.3482886814242577	38.5	not changed
ZIC1	NDUFB1	ndufb1.l	1.2295333497719776	0.7605340653046105	29.5	not changed
ZIC1	NDUFB1	ndufb1.s	1.2295333497719776	0.8374469872140401	72.0	not changed
ZIC1	LMF2	lmf2.l	1.228654846730162	0.7702760503289403	145.0	not changed
ZIC1	LMF2	lmf2.s	1.228654846730162	-0.5916262310021669	146.0	not changed
ZIC1	THUMPD1	thumpd1.l	1.225319316804168	0.344688559821006	120.5	not changed
ZIC1	THUMPD1	thumpd1.s	1.225319316804168	-0.1422791005601126	251.5	not changed
ZIC1	TXNDC5	txndc5.l	1.2243906271475355	0.4854268271702416	321.0	not changed
ZIC1	TXNDC5	txndc5.s	1.2243906271475355	0.2929092014158247	52.0	not changed
ZIC1	CHD2	chd2.l	1.221005651987301	-0.6214624660423139	749.5	not changed
ZIC1	GMNN	gmnn.l	1.217390368250064	-0.1782539856367742	106.0	not changed
ZIC1	GMNN	gmnn.s	1.217390368250064	-1.0890289722869777	1740.0	decreased
ZIC1	CHRNA4		1.2161992326112123			
ZIC1	NDUFV3		1.21253447230198			
ZIC1	SAP18	sap18.l	1.211851763566351	-0.1984069843667756	361.5	not changed
ZIC1	SAP18	sap18.s	1.211851763566351	-0.0508567634344637	73.5	not changed
ZIC1	PLIN2		1.2085924263752903			
ZIC1	MDK		1.2050121964989953			
ZIC1	COASY		1.2040612679620497			
ZIC1	RFX7		1.1985729283799669			
ZIC1	SLC6A20		1.1942874137192383			
ZIC1	CAPRIN1		1.1938718632012957			
ZIC1	PSAP	psap.l	1.1927702088853718	-1.100443522066315	666.5	decreased
ZIC1	PSAP	psap.s	1.1927702088853718	-0.2800046322328271	264.0	not changed
ZIC1	CHCHD5		1.1914308312634645			
ZIC1	RPF1	rpf1.l	1.189983021390712	-0.4269876018283819	455.5	not changed
ZIC1	RPF1	rpf1.s	1.189983021390712	-0.7234008665844034	487.0	not changed
ZIC1	NRP2		1.189878247061961			
ZIC1	KRTCAP2		1.1851512057033795			
ZIC1	SEC23B	sec23b.l	1.1774081497721716	-0.3432910168898253	425.0	not changed
ZIC1	SEC23B	sec23b.s	1.1774081497721716	-0.5931154355703788	1151.5	decreased
ZIC1	CNN3	cnn3.l	1.177349429439764	-0.2844520017074921	1192.5	not changed
ZIC1	CNN3	cnn3.s	1.177349429439764	-0.3518569481694145	448.0	not changed
ZIC1	YWHAZ	ywhaz.l	1.1756349923028575	0.0254457583790748	60.5	not changed
ZIC1	YWHAZ	ywhaz.s	1.1756349923028575	-0.8014622597496084	1106.5	decreased
ZIC1	RAMMET		1.1740638259119256			
ZIC1	PSMC3	psmc3.s	1.1728290999005069	-1.0644241055007324	466.0	not changed
ZIC1	PSMC3	psmc3.l	1.1728290999005069	0.1291855671802706	158.5	not changed
ZIC1	TCP1	tcp1.l	1.1661439445191153	0.5770037095826854	1236.5	increased
ZIC1	TCP1	tcp1.s	1.1661439445191153	0.3811136462361734	663.5	not changed
ZIC1	PRR7	prr7.l	1.1655827207706222	0.0	0.0	not changed
ZIC1	PRR7	prr7.s	1.1655827207706222	-1.0	0.5	not changed
ZIC1	LRP2	lrp2.l	1.1634463286312775	-1.995534830725665	1208.5	decreased
ZIC1	TMX1	tmx1.l	1.1607922235206591	-0.1639262608208692	14.5	not changed
ZIC1	TMX1	tmx1.s	1.1607922235206591	-0.0301619705102524	7.5	not changed
ZIC1	SSNA1	ssna1.l	1.1589361350585632	-0.2930469749002334	62.5	not changed
ZIC1	ACIN1		1.158516188348104			
ZIC1	WIPI2		1.1577081807695802			
ZIC1	NEIL1	neil1.l	1.155440426992986	-0.6579360053089243	419.5	not changed
ZIC1	DIS3L	dis3l.l	1.154189699912695	-0.7734075901342665	61.0	not changed
ZIC1	CDCA3		1.1516038422365125			
ZIC1	PINX1	pinx1.l	1.1500280442159934	-1.6353286334216188	1008.0	decreased
ZIC1	NUP214		1.1491502625914438			
ZIC1	GAL3ST1	gal3st1.l	1.1481571367119408	0.5849625007211562	2.0	not changed
ZIC1	GAL3ST1	gal3st1.s	1.1481571367119408	-0.1069152039165119	0.5	not changed
ZIC1	PLS3	pls3.l	1.1459375011366155	-0.0048789192284516	2.5	not changed
ZIC1	PLS3	pls3.s	1.1459375011366155	-1.2734776346131944	691.0	decreased
ZIC1	ID3		1.143354420555697			
ZIC1	CMSS1	cmss1.l	1.1422541699517146	0.0573331750659516	19.5	not changed
ZIC1	TTF1		1.1404044543800234			
ZIC1	DEPDC1	depdc1.l	1.1389960291117736	-0.5142147837977602	431.0	not changed
ZIC1	DEPDC1	depdc1.s	1.1389960291117736	-0.4626904748702597	38.0	not changed
ZIC1	NDUFB8		1.1382246048231204			
ZIC1	PER1		1.1336025347661256			
ZIC1	BAHCC1		1.1325529407829025			
ZIC1	PIGW	pigw.s	1.128632131087526	-0.4563782946597434	112.0	not changed
ZIC1	REXO4	rexo4.l	1.115388961900425	-0.2473235251518847	411.5	not changed
ZIC1	REXO4	rexo4.s	1.115388961900425	-0.2671771080081045	141.5	not changed
ZIC1	TRMT61A	trmt61a.l	1.1133485983076647	0.1150765244466926	23.0	not changed
ZIC1	KLF8		1.1108364205400745			
ZIC1	ZHX2	zhx2.l	1.110707466853758	-0.8836646557513291	414.5	not changed
ZIC1	ZHX2	zhx2.s	1.110707466853758	-0.4675628110708579	255.5	not changed
ZIC1	PTPN9		1.110634879378069			
ZIC1	KCMF1	kcmf1.l	1.1066012112539427	0.0819486998997341	36.5	not changed
ZIC1	KCMF1	kcmf1.s	1.1066012112539427	0.5008098598696267	135.5	not changed
ZIC1	GSS	gss.l	1.1024120404208573	2.181494390154449	244.0	increased
ZIC1	UTP3	utp3.l	1.10205953571878	0.4013336966459969	229.0	not changed
ZIC1	UTP3	utp3.s	1.10205953571878	-0.4256690510087306	696.0	not changed
ZIC1	SECISBP2L	secisbp2l.l	1.1012417517349469	-0.8153922411230224	136.0	not changed
ZIC1	SECISBP2L	secisbp2l.s	1.1012417517349469	2.1538053360790355	34.5	not changed
ZIC1	SMARCD1		1.1008350801148223			
ZIC1	IRX1	irx1.l	1.0982517462489034	-0.9764173255424464	462.5	not changed
ZIC1	IRX1	irx1.s	1.0982517462489034	-0.3292576366858515	75.5	not changed
ZIC1	LIMA1	lima1.l	1.096384884655741	-1.3013545549248442	331.0	not changed
ZIC1	LIMA1	lima1.s	1.096384884655741	-1.083081008827512	2679.5	decreased
ZIC1	PRTFDC1	prtfdc1.l	1.0961970281752895	0.1240579926849833	22.0	not changed
ZIC1	WNT1	wnt1.l	1.094969623372792	0.4185013545824151	35.0	not changed
ZIC1	WNT1	wnt1.s	1.094969623372792	1.1375035237499351	36.0	not changed
ZIC1	NDUFAB1	ndufab1.s	1.0912345271467518	0.4194765644453407	219.0	not changed
ZIC1	NDUFAB1	ndufab1.l	1.0912345271467518	0.4554225707595926	152.0	not changed
ZIC1	STK17A	stk17a.l	1.0860732753745916	-0.0479610384511684	12.0	not changed
ZIC1	STK17A	stk17a.s	1.0860732753745916	0.4417054497409237	60.0	not changed
ZIC1	DIS3L2		1.0846469758697717			
ZIC1	PSMB4		1.0834074225280454			
ZIC1	PDCL3	pdcl3.l	1.081174927335916	-0.0619590432997609	42.5	not changed
ZIC1	PDCL3	pdcl3.s	1.081174927335916	2.4594316186372973	5.5	not changed
ZIC1	RREB1	rreb1.l	1.0767873343921337	0.3121470740947768	71.5	not changed
ZIC1	RREB1	rreb1.s	1.0767873343921337	-0.5464883529065204	105.0	not changed
ZIC1	WDR3		1.0739671522335124			
ZIC1	BMP5	bmp5.l	1.0736569168983354	0.7085371858396886	26.0	not changed
ZIC1	TAF3		1.0692025720581095			
ZIC1	EIF2B3	eif2b3.l	1.06907260380624	-0.4664890308413005	46.0	not changed
ZIC1	HOXD3	hoxd3.s	1.0677736010880707	-0.6273799420177266	106.5	not changed
ZIC1	HOXD3	hoxd3.l	1.0677736010880707	-1.0496785398745043	702.5	decreased
ZIC1	FZD10	fzd10.l	1.0672016712887382	-0.9598651211666542	1421.0	decreased
ZIC1	FZD10	fzd10.s	1.0672016712887382	-0.5426382757812691	487.0	not changed
ZIC1	NCAPG	ncapg.l	1.0657189296166891	-1.115672242096257	996.0	decreased
ZIC1	CUL4B	cul4b.l	1.0655904917596188	-0.3235684532686179	331.5	not changed
ZIC1	CUL4B	cul4b.s	1.0655904917596188	-0.175500786991717	206.0	not changed
ZIC1	MIER1		1.0630471836407205			
ZIC1	RER1	rer1.l	1.06097657142077	-0.1377147065126465	155.5	not changed
ZIC1	RER1	rer1.s	1.06097657142077	-0.5960092242251153	665.5	not changed
ZIC1	PNISR		1.0601183041449325			
ZIC1	SMU1	smu1.s	1.0600792027979788	-0.8645025772826405	1533.5	decreased
ZIC1	SMU1	smu1.l	1.0600792027979788	-1.0207206139802096	978.0	decreased
ZIC1	UBXN1		1.0535534321037945			
ZIC1	GABPA	gabpa.l	1.0534212531413407	-0.4767320095574055	600.5	not changed
ZIC1	GABPA	gabpa.s	1.0534212531413407	-0.9483834111909344	1342.5	decreased
ZIC1	P4HB	p4hb.l	1.052634221115312	-0.6528071146789218	5187.5	decreased
ZIC1	RIOK1	riok1.l	1.049558711163708	0.3665040169101469	76.5	not changed
ZIC1	RIOK1	riok1.s	1.049558711163708	-0.2337971846086972	57.0	not changed
ZIC1	DDX43		1.0462570798984443			
ZIC1	P3H3		1.045636384006005			
